NQUEST,COMPRENS,ITA,VEROAF,VEROAB,VERORED,KLIMA,FACIL,DURATA
862692,7,7,7,7,7,7,7,88
862725,8,8,8,8,8,8,8,90
862726,8,8,8,8,8,8,8,86
862739,1,4,7,7,8,7,1,34
862745,7,8,7,7,7,7,7,68
862752,8,8,8,8,8,9,8,32
862753,7,8,8,8,8,8,8,44
862757,8,7,1,6,1,9,7,50
862759,7,8,6,7,8,8,8,40
862767,8,8,8,8,8,9,8,47
862771,2,5,9,9,9,6,1,43
862787,8,8,9,8,9,8,8,60
862789,8,9,8,10,9,8,8,60
862794,9,10,9,9,9,9,8,67
862821,8,7,8,10,9,9,8,60
862824,8,7,8,9,8,8,7,50
862826,8,8,8,8,8,8,8,60
862827,9,10,5,7,2,8,8,34
862830,9,9,6,8,7,8,8,40
862834,9,9,8,9,9,9,9,36
862851,10,9,2,4,4,8,9,39
862853,10,10,6,9,9,10,10,22
862854,10,9,2,4,2,7,8,34
862855,9,9,6,8,8,8,8,41
862862,8,8,7,7,6,6,6,47
862874,9,9,9,9,9,9,9,33
862875,9,9,9,9,9,9,9,29
862877,9,9,9,9,9,9,9,49
862884,9,9,9,9,9,9,9,52
862890,9,9,9,9,9,9,9,31
862896,9,9,9,9,9,9,9,73
862903,9,9,9,9,9,9,9,54
862904,9,9,9,9,9,9,9,66
862908,8,8,8,8,8,8,8,51
862915,9,9,9,9,9,9,9,72
862916,9,9,9,9,9,9,9,83
862918,7,7,8,9,8,9,7,70
862919,7,5,7,8,8,8,7,60
862926,10,10,5,10,8,9,10,60
862939,10,10,5,9,9,10,10,70
862959,10,10,6,10,8,10,10,60
862966,7,8,8,9,8,8,8,53
862968,9,9,9,9,9,9,9,65
862975,9,9,9,9,9,9,9,50
862976,10,9,7,9,9,9,9,83
862979,8,8,7,10,10,8,9,75
862995,8,8,7,9,9,8,8,48
862999,8,8,5,9,9,7,7,51
863000,8,8,6,9,9,9,9,81
863003,8,8,7,9,9,8,8,28
863005,9,8,5,8,5,8,8,48
863008,8,10,9,10,10,10,9,33
863018,10,10,10,10,10,10,10,35
863020,10,10,7,10,8,7,7,41
863021,10,10,10,10,10,10,10,36
863025,10,10,10,10,10,10,10,29
863027,10,10,10,10,9,10,10,33
863039,10,10,10,10,10,10,10,34
863043,10,10,8,10,10,9,8,34
863044,10,10,10,10,10,10,10,24
863045,10,10,10,10,10,10,10,39
863054,6,6,6,9,9,9,6,60
863055,9,9,10,10,9,9,9,65
863058,10,10,8,8,9,10,10,60
863062,10,10,8,9,9,9,9,60
863064,9,10,7,8,6,9,9,60
863071,8,9,7,8,7,9,9,70
863078,10,10,8,8,9,10,10,80
863085,8,8,7,9,9,7,8,60
863087,6,6,5,8,6,6,6,50
863099,10,10,8,10,6,10,10,20
863101,9,9,8,8,7,8,8,57
863102,9,9,8,9,8,9,7,33
863120,9,9,8,9,8,8,8,33
863128,8,8,5,6,6,6,6,31
863133,8,8,6,9,8,9,7,57
863141,10,10,10,10,10,10,10,43
863147,10,10,10,10,10,10,10,38
863154,10,1,10,10,10,10,10,46
863157,10,10,10,10,10,10,10,48
863165,10,10,8,10,10,10,10,28
863176,10,10,10,10,10,10,10,31
863182,10,10,10,10,10,10,10,35
863183,10,10,10,10,10,10,10,27
863188,6,5,4,5,5,10,3,55
863189,8,8,8,8,8,8,8,55
863191,8,8,6,8,6,9,9,40
863195,5,6,6,6,6,6,6,45
863201,7,9,5,9,9,9,9,55
863210,7,8,8,7,8,8,8,45
863216,8,8,8,8,8,8,8,40
863217,8,8,8,8,8,8,8,45
863222,8,8,8,8,8,7,7,35
863223,7,7,7,7,7,7,7,55
863236,7,7,7,7,7,7,7,59
863239,8,8,8,8,8,8,8,55
863248,7,7,7,7,7,7,7,51
863265,8,8,6,8,8,8,8,52
863274,8,8,6,7,7,8,8,51
863291,10,10,10,10,10,10,10,24
863298,10,10,10,10,10,10,10,40
863304,10,10,8,10,10,10,10,41
863308,10,10,10,10,10,10,10,25
863311,9,10,10,10,10,10,10,32
863313,10,10,10,10,10,10,10,25
863320,10,10,10,10,10,10,10,71
863323,10,10,10,10,10,10,10,44
863328,10,10,10,10,10,10,10,37
863330,10,10,7,10,10,8,10,28
863331,10,10,8,10,10,10,10,51
863333,8,8,9,9,9,8,8,55
863334,9,9,9,9,7,9,8,50
863340,10,10,7,9,8,9,9,47
863355,9,9,9,9,9,9,9,42
863359,8,8,9,9,9,9,9,45
863378,7,9,10,10,10,10,7,40
863379,9,10,10,9,10,10,8,31
863383,10,10,10,10,10,10,10,49
863384,7,9,10,10,10,10,8,36
863387,10,10,10,10,10,10,10,135
863388,8,10,10,10,10,10,8,43
863395,10,10,10,10,10,10,10,36
863397,10,10,10,10,10,10,10,88
863402,10,10,10,10,10,10,10,57
863425,3,3,1,3,3,4,2,64
863426,7,7,7,7,7,8,7,72
863430,6,6,4,5,4,4,8,58
863431,7,7,2,5,6,6,6,79
863436,6,7,8,8,7,6,7,74
863442,8,7,8,8,7,6,7,77
863446,8,7,7,6,6,6,6,76
863447,6,7,5,6,7,8,8,57
863451,9,9,9,9,9,9,9,64
863455,7,6,6,5,6,7,8,92
863458,8,9,8,8,8,8,8,89
863461,8,7,3,4,4,8,8,75
863463,9,8,3,7,4,7,7,87
863470,9,9,7,9,8,8,7,93
863472,9,9,9,9,9,9,8,54
863474,9,9,7,8,7,8,8,95
863494,9,8,8,8,9,8,8,70
863503,8,8,7,8,8,8,7,28
863504,9,9,8,8,8,8,7,55
863515,7,6,8,8,8,6,6,25
863525,7,7,7,7,7,7,7,22
863526,8,8,8,8,8,8,8,31
863542,6,6,6,6,7,6,6,26
863543,8,8,8,8,8,8,8,34
863548,8,8,8,8,8,8,8,26
863556,7,7,7,7,7,7,7,24
863563,8,8,8,8,8,9,8,65
863568,8,8,8,8,8,8,8,65
863575,8,8,7,7,7,8,7,60
863584,8,8,7,7,7,8,7,50
863585,8,8,7,7,7,9,8,59
863594,8,10,9,9,9,9,8,55
863598,9,8,9,9,9,9,9,52
863600,8,7,8,8,8,7,7,60
863604,7,6,9,9,8,5,4,28
863606,6,5,6,7,7,3,2,26
863614,8,6,9,9,8,6,1,40
863620,8,4,4,4,3,3,2,35
863629,6,7,9,9,9,6,3,35
863637,4,4,6,8,8,6,3,37
863639,7,8,7,8,8,6,2,41
863642,8,7,7,7,7,5,2,37
863644,3,4,8,8,8,6,3,30
863645,4,6,7,9,9,6,3,29
863653,7,6,7,8,8,8,8,70
863654,8,8,6,8,7,8,7,60
863661,9,9,8,8,7,9,9,35
863673,10,10,9,9,9,9,9,60
863675,8,8,8,8,8,8,8,60
863677,9,9,8,9,9,9,9,60
863681,9,9,5,9,7,6,6,60
863684,8,8,6,8,7,7,8,45
863688,8,8,7,7,6,5,5,60
863691,9,9,4,7,7,7,7,50
863692,9,10,9,9,9,9,10,59
863694,6,6,6,7,7,7,6,45
863695,6,6,5,6,6,7,6,60
863696,5,6,6,6,6,6,5,26
863705,5,4,3,6,5,6,5,45
863715,5,5,6,6,6,5,5,32
863716,7,7,8,7,7,6,6,34
863718,4,5,10,10,10,4,5,34
863719,7,9,9,9,9,9,7,43
863727,5,5,6,7,7,5,4,27
863728,7,5,5,9,5,7,6,37
863734,8,7,6,7,8,9,7,42
863738,9,8,9,9,9,8,8,42
863751,6,8,7,7,7,8,7,34
863757,6,6,4,6,5,7,6,29
863764,6,5,9,7,7,6,6,41
863817,9,9,9,9,9,9,9,55
863821,8,8,8,9,8,8,8,60
863824,7,9,8,8,8,9,7,65
863826,8,10,9,9,8,8,7,65
863829,7,8,8,8,8,9,7,65
863830,8,8,8,8,8,9,8,60
863846,7,8,8,8,8,8,7,57
863859,7,8,9,9,9,9,7,65
863860,9,10,9,10,9,10,9,54
863863,7,7,6,7,7,6,6,41
863867,7,7,7,7,7,6,6,54
863876,8,7,7,5,7,6,6,26
863887,6,6,7,7,7,6,5,40
863893,6,6,7,7,7,5,5,39
863906,5,5,7,7,6,5,5,23
863953,7,7,9,9,8,8,8,39
863954,9,9,9,9,8,8,8,64
863956,10,8,9,9,9,9,9,53
863957,8,8,8,8,8,8,8,30
863979,10,10,10,10,10,10,10,44
863981,10,9,8,8,8,8,8,32
863982,9,9,8,8,8,8,8,60
863984,10,9,8,9,9,8,9,54
863985,9,9,8,9,9,8,8,45
863990,7,6,8,8,8,9,7,35
863993,9,7,9,8,9,9,9,38
864000,9,9,9,9,9,9,9,60
864008,9,9,9,10,10,9,8,50
864020,7,8,7,7,7,8,7,45
864031,8,8,8,9,8,9,8,55
864038,8,8,8,9,8,7,7,55
864039,7,7,7,7,7,8,7,55
864040,10,9,9,10,10,10,9,60
864047,8,8,9,9,9,9,9,36
864049,9,9,9,9,9,9,9,29
864051,9,9,9,9,9,9,9,29
864055,8,8,8,8,8,8,8,39
864072,9,9,9,9,9,9,9,40
864079,10,7,4,9,6,9,9,37
864084,8,9,9,9,9,9,9,33
864085,9,9,9,9,9,9,9,35
864094,7,7,7,8,8,8,8,55
864107,7,8,6,7,7,7,7,50
864109,6,6,7,7,5,8,7,60
864110,6,6,8,8,8,8,6,35
864120,8,8,6,8,8,8,8,60
864121,7,7,7,7,6,8,8,60
864125,8,8,7,8,8,8,8,60
864133,7,8,9,8,8,8,8,53
864138,8,9,8,5,7,7,8,37
864143,8,9,7,7,7,7,7,35
864147,8,8,7,8,8,8,8,41
864156,8,9,8,9,9,9,9,31
864162,5,6,6,2,3,4,4,40
864163,8,9,9,8,9,9,9,36
864167,6,5,5,5,5,6,5,48
864170,6,7,8,9,9,8,6,47
864174,10,10,4,10,8,8,8,45
864175,9,9,9,9,9,9,9,25
864178,8,8,2,7,3,8,8,54
864194,5,4,7,7,8,6,4,40
864195,9,8,8,9,9,8,8,54
864198,5,6,7,7,7,8,7,37
864200,10,10,10,10,10,10,10,54
864202,8,6,7,7,7,5,5,39
864203,10,10,7,7,5,8,8,41
864206,6,7,8,9,8,8,7,54
864207,6,5,7,7,7,6,5,72
864210,8,7,8,8,8,7,7,44
864213,7,7,8,8,8,9,9,43
864216,8,8,8,8,8,8,8,37
864217,9,9,5,9,5,9,9,66
864220,8,9,9,9,9,9,9,51
864223,9,9,9,9,9,9,9,56
864226,7,8,9,9,9,9,9,66
864228,9,9,9,9,9,9,9,56
864230,9,9,9,9,9,9,9,49
864231,8,9,8,8,8,9,9,74
864232,9,9,8,9,9,9,9,45
864243,9,9,9,9,9,9,9,71
864249,9,9,9,9,9,9,9,83
864259,7,7,7,7,7,7,7,34
864260,8,8,8,8,8,8,8,34
864261,7,7,7,7,7,7,7,28
864268,6,6,6,6,6,6,6,22
864269,7,7,7,7,7,7,7,25
864270,7,7,7,7,7,7,7,23
864271,7,7,7,7,7,7,7,34
864272,7,7,7,7,7,7,7,27
864275,8,8,8,8,8,8,8,34
864280,8,8,8,8,8,8,8,25
864283,6,6,6,6,6,6,6,33
864287,6,6,6,6,6,6,6,38
864292,8,8,8,8,8,8,8,28
864293,6,6,6,6,6,6,6,29
864298,7,7,7,7,7,7,7,28
864307,7,7,7,7,7,7,7,55
864316,6,6,7,6,8,7,5,70
864321,9,8,7,6,6,9,9,66
864331,8,8,10,10,10,10,7,50
864337,8,10,8,10,10,10,8,30
864341,8,7,7,8,8,8,7,37
864342,7,6,6,6,6,8,7,56
864347,7,7,6,7,6,7,7,69
864351,10,10,7,9,8,10,9,79
864372,7,5,5,7,6,6,6,46
864373,9,9,7,8,8,9,9,68
864374,8,8,6,7,7,9,8,48
864382,8,8,7,8,7,8,8,52
864387,8,8,8,8,8,8,8,87
864391,10,10,10,10,10,10,10,70
864395,5,6,8,10,10,8,6,85
864396,10,10,10,10,10,10,10,60
864398,10,10,10,10,10,10,10,70
864406,6,7,9,10,10,10,6,70
864407,10,10,10,10,10,10,10,65
864409,10,10,10,10,10,10,10,65
864415,10,10,7,10,7,10,10,45
864418,4,6,5,10,10,10,4,95
864420,10,10,10,10,10,10,10,55
864423,10,10,10,10,10,10,10,40
864426,10,10,10,10,10,10,10,80
864431,10,10,10,10,10,10,10,65
864434,10,10,10,10,10,10,10,70
864441,8,8,8,8,8,10,8,70
864445,10,10,10,10,10,10,10,65
864450,10,10,10,10,10,10,10,65
864452,8,8,8,10,10,8,8,70
864453,10,10,10,10,10,10,10,65
864456,10,10,10,10,10,10,10,75
864457,10,10,10,10,10,10,10,70
864458,10,10,10,10,10,10,10,50
864460,8,10,10,10,10,8,10,60
864462,10,7,7,10,10,10,7,65
864469,10,10,10,10,9,10,10,39
864470,10,10,10,10,10,10,10,34
864473,8,7,10,10,9,10,8,108
864474,10,10,10,10,10,10,10,95
864477,10,10,10,10,10,10,10,66
864479,10,10,10,10,10,10,10,97
864482,10,10,10,10,10,10,10,74
864486,10,10,10,10,10,10,10,27
864491,10,10,7,7,6,10,10,65
864497,10,10,8,10,10,10,10,40
864498,10,10,10,10,10,10,10,63
864500,7,7,10,7,10,10,10,69
864504,10,10,10,10,10,10,10,73
864506,10,10,8,8,8,10,10,37
864512,9,10,9,10,10,10,10,65
864514,10,10,10,10,10,10,10,79
864517,10,10,7,8,10,10,10,67
864520,10,10,10,10,10,10,10,52
864525,10,10,10,8,8,10,10,84
864531,8,8,10,10,9,10,10,68
864532,10,10,10,10,10,10,10,39
864533,10,10,10,10,10,10,10,45
864539,10,10,4,10,4,10,8,58
864555,8,8,7,9,7,8,8,50
864561,10,10,8,8,8,8,8,60
864564,6,7,6,6,6,7,7,60
864569,8,8,10,10,10,10,8,60
864580,10,10,7,10,7,10,10,45
864588,9,10,8,10,7,8,8,50
864592,10,10,9,10,10,10,10,60
864595,7,7,7,9,8,8,8,41
864606,10,10,6,6,6,6,7,50
864608,8,8,9,10,9,9,8,65
864611,10,10,8,9,9,9,9,50
864621,8,9,10,10,10,10,10,41
864624,7,7,8,9,10,10,9,28
864628,9,10,10,10,10,10,10,28
864633,6,6,10,10,9,6,6,27
864645,7,8,10,10,10,10,10,47
864658,10,10,10,10,10,10,10,61
864659,9,10,10,10,10,9,10,29
864660,8,6,6,6,4,8,6,120
864661,3,5,3,8,3,6,3,120
864666,6,6,4,6,6,6,6,150
864671,5,4,4,8,4,8,8,150
864698,4,4,3,8,4,5,2,150
864706,10,10,8,10,8,10,10,85
864707,9,8,7,9,8,9,9,67
864709,9,8,8,9,8,9,8,90
864710,10,10,4,7,4,8,9,65
864712,6,6,8,9,9,8,6,58
864714,9,7,6,8,8,9,8,86
864715,8,8,7,9,6,9,9,86
864716,10,10,8,9,8,10,10,80
864721,8,6,7,9,8,9,9,68
864722,9,8,8,9,8,9,9,75
864726,8,8,7,9,8,9,9,75
864752,8,8,5,7,5,7,7,61
864754,6,6,6,6,6,6,6,62
864757,6,6,6,6,6,6,6,64
864762,9,9,7,8,8,8,8,53
864773,7,5,5,6,6,4,4,32
864780,6,6,6,6,5,6,6,72
864781,5,7,4,3,4,4,5,45
864807,9,9,9,9,9,9,9,40
864809,9,9,8,9,9,9,9,62
864814,8,9,9,9,9,9,9,41
864816,9,9,9,9,7,8,8,27
864826,9,9,8,9,8,9,8,45
864829,8,9,8,9,9,7,8,46
864832,8,9,8,9,9,9,9,32
864851,10,9,8,10,10,9,9,35
864853,10,10,8,10,8,10,10,36
864855,10,10,8,8,8,10,10,28
864867,7,7,7,9,7,9,9,29
864875,10,10,8,10,9,9,9,30
864877,10,10,8,10,10,10,10,35
864888,10,10,8,10,9,10,10,32
864891,10,10,8,10,10,10,10,39
864940,9,9,2,2,3,9,9,37
864946,9,9,4,8,6,8,8,23
864950,9,8,6,6,6,9,9,28
864987,9,8,6,6,6,9,9,47
864993,9,9,8,8,8,9,9,50
865030,8,8,10,10,10,10,9,53
865032,8,8,9,9,9,9,9,74
865037,9,9,9,9,9,9,9,36
865038,7,7,8,9,9,7,7,42
865042,5,5,6,8,7,6,5,30
865094,6,7,6,8,6,5,6,31
865125,10,10,10,10,10,10,10,88
865131,9,9,9,9,9,9,9,56
865135,10,10,10,10,10,10,10,54
865142,10,10,10,10,10,10,10,80
865143,10,10,10,10,10,10,10,131
865145,10,10,10,10,10,10,10,32
865151,9,8,8,8,8,8,8,64
865152,10,10,10,10,10,10,10,78
865153,9,9,9,9,9,9,9,80
865154,10,10,10,10,10,10,10,69
865155,10,10,10,10,10,10,10,25
865159,10,10,10,10,10,10,10,78
865168,5,8,8,6,6,7,5,50
865169,8,10,5,7,5,7,7,45
865170,9,10,8,8,8,10,9,65
865173,8,10,7,8,6,8,8,60
865175,6,10,4,6,4,7,6,55
865192,8,10,8,9,9,9,7,35
865202,9,10,6,8,6,8,8,60
865204,6,7,6,7,5,6,6,65
865208,7,10,6,8,5,8,7,60
865212,8,9,7,9,9,7,9,43
865260,10,10,10,10,10,10,10,55
865262,10,10,10,10,10,10,10,37
865265,10,10,7,10,9,10,10,43
865269,10,10,8,9,9,8,8,47
865280,9,9,6,10,9,7,7,26
865289,10,10,10,10,10,10,10,30
865291,10,10,10,10,10,10,10,41
865306,7,7,6,7,6,7,6,22
865308,7,7,5,5,7,7,7,41
865309,8,7,5,5,5,5,6,49
865314,5,5,5,5,6,6,6,36
865316,6,7,7,8,8,8,7,28
865323,8,8,8,8,8,8,8,38
865330,8,8,6,6,6,8,8,42
865334,7,7,5,8,7,7,7,30
865343,7,8,8,8,8,8,8,30
865344,7,7,8,8,8,8,8,47
865345,9,8,9,9,7,9,9,92
865346,10,10,7,8,8,10,9,133
865351,10,10,6,8,6,8,7,83
865357,9,9,8,9,8,9,8,43
865380,2,4,6,10,6,10,2,74
865385,6,7,6,8,6,10,6,75
865387,6,8,6,9,6,10,6,75
865390,8,6,6,8,6,10,7,49
865393,6,8,6,9,6,10,7,83
865397,7,8,6,7,6,10,8,60
865399,6,7,6,9,6,10,6,67
865400,7,8,6,9,7,10,7,66
865402,5,6,8,9,7,10,5,49
865409,4,6,6,10,7,10,5,46
865439,7,7,7,7,7,8,7,60
865443,7,7,8,8,8,6,6,51
865456,8,8,7,7,7,8,7,50
865465,8,8,8,9,9,8,8,55
865468,8,8,7,7,7,8,8,57
865472,7,8,9,9,9,9,8,65
865474,9,8,9,9,9,9,8,56
865481,9,8,9,8,7,8,8,24
865483,4,1,1,1,1,1,1,25
865484,1,1,1,1,1,1,1,37
865487,1,1,1,1,1,1,1,31
865488,7,8,9,8,8,9,9,28
865491,2,3,9,9,9,9,5,32
865494,4,5,6,6,6,7,5,27
865496,9,9,9,9,9,9,9,51
865498,9,9,9,9,9,9,9,39
865500,3,3,3,4,4,4,4,39
865501,9,9,2,2,2,9,9,53
865504,9,9,9,9,9,9,9,43
865506,9,9,9,9,9,9,9,34
865509,1,1,1,1,2,2,9,30
865513,9,9,3,7,1,9,6,35
865515,1,4,3,3,2,8,2,31
865517,2,2,2,2,2,2,2,32
865521,1,3,1,1,1,8,3,28
865526,8,8,8,6,6,7,7,55
865535,8,8,6,7,6,6,7,65
865540,9,8,8,8,8,8,8,55
865541,9,8,7,6,6,7,7,69
865542,8,8,8,8,8,7,7,45
865544,8,8,6,6,6,6,7,55
865551,9,8,6,6,6,7,7,90
865552,8,8,9,9,9,9,9,50
865559,9,9,7,7,7,8,7,70
865563,9,9,7,9,8,8,8,75
865570,7,8,10,9,9,8,8,37
865571,9,10,10,10,10,10,10,74
865573,10,9,10,9,9,10,10,58
865575,9,10,10,10,10,9,9,69
865576,9,10,10,9,10,9,10,84
865581,10,10,10,10,10,10,10,58
865599,8,7,9,10,10,10,9,45
865600,9,10,10,10,9,10,10,58
865608,9,10,10,10,10,10,10,97
865609,9,10,10,10,10,10,10,64
865612,8,8,9,10,9,9,9,38
865623,9,9,9,9,9,9,9,36
865651,9,9,9,9,9,9,9,39
865660,6,7,6,10,7,8,7,39
865661,9,9,9,9,9,9,9,31
865665,8,8,8,8,8,8,8,40
865670,8,8,8,8,8,8,8,31
865672,9,9,9,9,9,9,9,38
865673,8,8,10,10,10,8,7,36
865680,8,10,10,10,10,8,8,32
865689,9,9,6,6,8,7,6,39
865695,9,9,9,9,9,9,9,34
865698,9,9,9,9,9,9,9,27
865701,7,7,7,7,7,7,7,24
865702,9,9,9,9,9,9,9,28
865709,9,9,7,9,7,9,9,36
865712,10,10,8,9,9,9,9,28
865738,9,8,6,6,5,8,8,37
865753,1,1,1,1,1,1,1,39
865764,4,3,6,8,7,4,4,36
865768,7,8,2,6,5,5,6,44
865769,6,7,6,7,6,7,7,38
865775,1,1,1,1,1,1,1,42
865780,6,7,3,4,5,6,6,44
865785,5,5,5,5,5,4,4,30
865787,2,2,1,3,2,1,2,32
865791,1,1,1,1,1,1,1,22
865805,10,10,10,10,10,10,8,60
865806,10,10,10,10,10,10,10,60
865811,10,10,10,10,10,10,10,31
865813,9,10,10,10,10,10,9,60
865825,9,10,10,10,10,10,9,90
865827,10,10,10,10,10,10,10,70
865830,7,10,10,10,10,10,7,70
865836,8,10,10,10,10,10,8,80
865849,9,9,9,9,9,9,8,28
865851,7,5,6,8,7,4,3,41
865882,7,7,7,8,7,7,7,45
865887,8,8,9,9,9,7,8,58
865891,7,8,9,9,9,9,7,55
865899,7,8,8,8,8,9,7,65
865905,9,9,9,9,9,9,8,50
865908,8,8,9,9,9,9,7,65
865909,8,9,8,7,8,8,7,60
865912,7,8,8,8,8,8,7,51
865913,8,9,9,9,9,9,8,63
865931,10,10,10,10,10,10,10,38
865933,10,10,10,10,10,10,10,25
865937,10,10,10,10,10,10,10,60
865952,10,10,6,8,8,10,10,80
865957,9,10,8,9,9,9,9,110
865964,10,10,6,8,9,9,9,65
865969,10,10,8,8,10,10,10,80
865983,10,10,10,10,10,10,10,47
865999,10,10,10,10,10,10,10,40
866000,10,8,8,8,8,10,10,35
866007,10,10,8,8,10,10,10,36
866009,10,8,8,8,10,8,8,43
866010,10,10,10,10,10,10,10,28
866012,8,8,7,10,8,10,10,41
866015,10,10,10,10,10,10,10,38
866024,9,9,9,9,9,9,9,41
866025,10,10,10,9,7,9,9,40
866027,9,9,9,9,9,9,9,39
866028,10,10,10,10,10,10,10,48
866029,9,9,9,9,9,9,9,32
866033,9,8,6,9,9,8,8,35
866034,8,8,6,9,9,9,9,32
866035,9,9,9,9,9,9,9,31
866037,8,8,6,8,6,7,7,30
866041,9,9,9,9,9,9,9,29
866044,9,9,9,9,9,9,9,39
866047,8,8,10,10,9,9,8,38
866052,8,9,9,9,1,8,8,26
866053,9,9,9,9,9,9,9,35
866055,9,9,9,9,9,9,9,44
866057,9,9,8,8,9,9,9,44
866059,10,10,10,10,10,10,10,44
866060,9,9,9,9,9,9,9,28
866063,9,9,9,9,9,9,9,31
866064,9,9,9,9,9,9,9,65
866065,6,6,10,10,9,10,6,42
866070,9,9,7,8,9,8,8,53
866071,10,10,9,10,9,10,10,61
866073,8,9,8,10,9,10,8,58
866075,9,9,9,9,9,9,9,65
866076,10,10,9,10,10,10,10,53
866086,7,7,5,9,7,8,8,39
866088,8,9,9,9,9,9,9,58
866101,8,8,8,9,9,9,9,41
866103,9,9,7,9,8,8,8,59
866104,10,10,8,10,10,10,10,58
866106,9,9,9,10,9,10,9,39
866107,10,10,9,10,10,10,10,34
866109,9,8,8,9,9,9,9,49
866116,7,7,6,8,6,8,7,45
866128,8,8,6,8,6,8,8,65
866136,6,6,5,7,7,8,6,40
866139,6,6,8,8,8,6,5,50
866140,8,8,6,8,8,8,8,60
866144,8,8,6,8,3,8,8,60
866145,7,7,6,8,8,7,7,55
866171,8,8,7,7,7,8,8,65
866190,7,7,8,9,8,9,7,62
866192,8,8,7,7,7,9,8,65
866200,10,10,8,10,8,10,10,63
866201,10,10,8,8,8,10,10,71
866202,10,10,9,10,9,10,10,65
866203,10,10,7,10,8,10,10,61
866204,10,10,9,9,9,9,9,96
866206,8,10,5,10,7,10,10,71
866207,10,10,2,5,2,10,10,76
866209,10,10,6,10,10,10,10,60
866212,8,5,2,2,2,6,7,63
866213,9,10,8,9,9,10,10,80
866215,8,8,1,5,1,8,8,76
866218,10,10,10,10,10,10,10,51
866220,8,8,8,8,8,8,8,53
866222,8,8,8,9,8,9,8,57
866225,8,9,1,1,1,8,9,50
866226,10,10,7,10,10,10,10,58
866228,10,10,6,10,10,10,10,60
866230,10,10,8,10,10,10,10,56
866232,7,7,5,8,8,7,7,54
866234,8,7,6,7,10,8,8,46
866245,5,6,5,7,7,7,6,45
866246,7,8,7,7,8,8,7,41
866247,6,6,7,6,6,7,6,32
866249,4,5,7,7,8,6,5,41
866251,6,6,5,7,5,6,6,34
866255,5,5,7,7,6,5,6,24
866257,6,6,7,6,7,7,6,33
866259,7,7,7,8,7,8,9,43
866263,5,5,5,6,6,6,6,28
866269,8,8,7,8,8,7,8,36
866290,8,8,8,9,8,9,8,68
866292,7,7,9,9,9,8,8,45
866293,8,9,7,8,9,9,9,50
866299,8,8,8,9,9,9,8,50
866313,7,7,7,9,8,8,8,50
866320,8,8,7,9,7,9,9,65
866324,9,9,8,8,9,9,9,65
866328,9,9,8,9,9,9,9,65
866329,9,9,8,9,9,9,9,55
866330,8,8,8,8,9,9,9,50
866331,7,7,7,8,8,7,7,50
866332,8,8,8,10,8,9,8,50
866335,5,4,5,9,7,5,6,45
866343,7,7,7,7,7,7,7,50
866350,6,6,5,7,6,6,6,40
866354,8,8,8,8,8,8,8,45
866359,7,7,7,7,7,7,7,55
866366,7,6,5,7,7,7,7,45
866382,9,9,9,9,9,9,9,39
866386,9,9,9,9,9,9,9,45
866387,10,10,10,10,10,10,10,29
866399,8,8,8,8,8,8,8,31
866407,8,8,8,8,8,8,8,25
866411,9,7,4,8,6,7,6,29
866423,10,10,10,10,10,10,10,150
866425,7,7,5,7,5,7,6,50
866440,6,6,7,7,7,8,7,50
866441,5,8,5,8,7,8,7,60
866446,8,8,5,7,8,8,8,40
866448,7,7,7,7,7,8,7,35
866452,7,6,7,8,7,8,7,45
866453,7,7,5,7,7,8,7,50
866454,7,7,7,8,7,8,7,50
866455,8,8,6,8,8,8,8,70
866463,7,7,6,7,6,7,7,80
866466,6,6,6,8,7,8,6,40
866467,7,7,7,8,7,8,7,60
866470,6,7,6,6,7,9,6,122
866471,3,4,8,8,9,6,3,31
866477,6,6,9,9,9,8,7,40
866479,4,4,7,8,6,8,3,27
866485,9,9,2,9,9,8,7,41
866489,5,6,9,9,9,7,7,39
866490,9,10,9,9,9,8,8,112
866491,7,9,10,10,9,8,7,32
866496,7,6,4,6,6,8,4,27
866497,8,7,6,10,9,8,6,70
866500,7,8,9,7,9,10,8,44
866501,4,7,6,9,6,9,7,40
866502,6,7,6,8,5,6,6,44
866503,9,10,9,9,9,9,9,84
866504,7,7,7,7,7,9,8,66
866505,7,7,8,8,6,7,8,27
866506,8,9,7,9,9,9,8,48
866507,10,8,9,8,8,8,8,133
866508,8,9,5,9,9,8,7,26
866510,6,4,3,7,7,9,3,50
866511,1,2,7,7,6,8,1,24
866512,7,7,5,6,5,6,5,58
866514,5,9,5,9,4,9,5,21
866521,9,9,1,1,1,10,10,59
866523,10,9,9,10,10,10,9,64
866525,10,10,10,10,10,10,10,61
866527,6,7,10,10,9,8,6,48
866528,9,10,9,9,9,10,10,67
866534,10,10,10,10,10,10,10,41
866535,9,9,9,10,10,10,10,55
866536,9,10,10,10,9,9,10,41
866541,6,6,10,10,10,9,6,52
866552,7,7,8,10,10,10,7,55
866553,8,9,8,8,8,10,10,61
866560,4,5,9,9,9,9,9,32
866566,9,9,9,9,9,9,9,42
866567,9,10,8,10,9,10,10,49
866572,8,9,5,6,7,7,7,30
866573,9,9,7,7,8,8,8,36
866575,9,9,6,7,8,8,9,66
866579,8,9,9,9,9,9,9,31
866583,6,7,7,8,8,8,8,62
866585,8,8,8,9,9,9,9,35
866594,9,9,9,9,9,9,9,62
866597,10,10,8,10,10,10,10,96
866601,10,10,10,10,10,10,10,46
